Frequency (Hz),dB (Relative)
720,25.08864
721,25.12159
722,25.15453
723,25.18748
724,25.21287
725,25.23362
726,25.25437
727,25.27513
728,25.29588
729,25.31663
730,25.33739
731,25.35814
732,25.37889
733,25.39965
734,25.42040
735,25.44115
736,25.46191
737,25.48266
738,25.50341
739,25.52417
740,25.54492
741,25.56567
742,25.58643
743,25.60718
744,25.62793
745,25.64869
746,25.66944
747,25.69019
748,25.71095
749,25.73170
750,25.75245
751,25.77321
752,25.79396
753,25.81471
754,25.83547
755,25.85622
756,25.87697
757,25.89772
758,25.91848
759,25.93923
760,25.95998
761,25.98074
762,26.00149
763,26.00563
764,25.99822
765,25.99081
766,25.98341
767,25.97600
768,25.96859
769,25.96119
770,25.95378
771,25.94637
772,25.93896
773,25.93156
774,25.92415
775,25.91674
776,25.90933
777,25.90193
778,25.89452
779,25.88711
780,25.87970
781,25.87230
782,25.86489
783,25.85748
784,25.85007
785,25.84267
786,25.83526
787,25.82785
788,25.82044
789,25.81304
790,25.80563
791,25.79822
792,25.79081
793,25.78341
794,25.77600
795,25.76859
796,25.76119
797,25.75378
798,25.74637
799,25.73940
800,25.73511
801,25.73083
802,25.72654
803,25.72226
804,25.71797
805,25.71369
806,25.70940
807,25.70511
808,25.70083
809,25.69654
810,25.69226
811,25.68797
812,25.68369
813,25.67940
814,25.67511
815,25.67083
816,25.66654
817,25.66226
818,25.65797
819,25.65369
820,25.64940
821,25.64511
822,25.64083
823,25.63654
824,25.63226
825,25.62797
826,25.62369
827,25.61940
828,25.61511
829,25.61083
830,25.60654
831,25.60226
832,25.59797
833,25.59369
834,25.58940
835,25.58511
836,25.58083
837,25.57654
838,25.57226
839,25.56797
840,25.56369
841,25.55940
842,25.55511
843,25.55083
844,25.54654
845,25.54226
846,25.53797
847,25.53369
848,25.52940
849,25.52511
850,25.52083
851,25.51654
852,25.51226
853,25.50797
854,25.50369
855,25.49940
856,25.49511
857,25.49083
858,25.48654
859,25.48226
860,25.47797
861,25.47369
862,25.47210
863,25.48713
864,25.50217
865,25.51720
866,25.53223
867,25.54726
868,25.56229
869,25.57732
870,25.59235
871,25.60738
872,25.62241
873,25.63744
874,25.65247
875,25.66750
876,25.68253
877,25.69756
878,25.71259
879,25.72762
880,25.74265
881,25.75768
882,25.77271
883,25.78774
884,25.80277
885,25.81780
886,25.83283
887,25.84786
888,25.86289
889,25.87792
890,25.89295
891,25.90799
892,25.92302
893,25.93805
894,25.95308
895,25.96811
896,25.98314
897,25.99817
898,26.01320
899,26.02823
900,26.04326
901,26.05829
902,26.07332
903,26.08835
904,26.10338
905,26.11841
906,26.13344
907,26.14847
908,26.16350
909,26.17853
910,26.19356
911,26.20859
912,26.22362
913,26.23865
914,26.25368
915,26.26871
916,26.28374
917,26.29878
918,26.31381
919,26.32884
920,26.34387
921,26.35890
922,26.37393
923,26.38896
924,26.40399
925,26.42468
926,26.44915
927,26.47362
928,26.49809
929,26.52256
930,26.54703
931,26.57150
932,26.59597
933,26.62044
934,26.64490
935,26.66937
936,26.69384
937,26.71831
938,26.74278
939,26.76725
940,26.79172
941,26.81619
942,26.84066
943,26.86513
944,26.88960
945,26.91407
946,26.93854
947,26.96300
948,26.98747
949,27.01194
950,27.03641
951,27.06088
952,27.08535
953,27.10982
954,27.13429
955,27.15876
956,27.18323
957,27.20770
958,27.23217
959,27.25664
960,27.28110
961,27.30557
962,27.33004
963,27.35451
964,27.37898
965,27.40345
966,27.42792
967,27.45239
968,27.47686
969,27.50133
970,27.52580
971,27.55027
972,27.57474
973,27.59920
974,27.62367
975,27.64814
976,27.67261
977,27.69708
978,27.72155
979,27.74602
980,27.77025
981,27.78272
982,27.79519
983,27.80765
984,27.82012
985,27.83259
986,27.84506
987,27.85753
988,27.87000
989,27.88246
990,27.89493
991,27.90740
992,27.91987
993,27.93234
994,27.94481
995,27.95728
996,27.96974
997,27.98221
998,27.99468
999,28.00715
1000,28.01962
1001,28.03209
1002,28.04455
1003,28.05702
1004,28.06949
1005,28.08196
1006,28.09443
1007,28.10690
1008,28.11936
1009,28.13183
1010,28.14430
1011,28.15677
1012,28.16924
1013,28.18171
1014,28.19417
1015,28.20664
1016,28.21911
1017,28.23158
1018,28.24405
1019,28.25652
1020,28.26899
1021,28.28145
1022,28.29392
1023,28.30639
1024,28.31886
1025,28.33133
1026,28.34380
1027,28.35626
1028,28.36873
1029,28.38120
1030,28.39367
1031,28.40614
1032,28.41861
1033,28.43107
1034,28.44354
1035,28.45601
1036,28.46848
1037,28.48095
1038,28.49342
1039,28.50588
1040,28.51835
1041,28.53082
1042,28.54329
1043,28.55576
1044,28.56823
1045,28.58070
1046,28.59316
1047,28.60563
1048,28.61810
1049,28.63057
1050,28.64304
1051,28.65551
1052,28.66797
1053,28.68044
1054,28.69291
1055,28.70538
1056,28.71785
1057,28.73032
1058,28.74278
1059,28.75525
1060,28.76772
1061,28.78019
1062,28.79266
1063,28.80513
1064,28.81759
1065,28.83006
1066,28.84253
1067,28.85500
1068,28.86747
1069,28.87994
1070,28.89241
1071,28.90487
1072,28.91734
1073,28.92981
1074,28.94228
1075,28.95475
1076,28.96722
1077,28.97968
1078,28.99215
1079,29.00462
1080,29.01709
1081,29.02956
1082,29.04203
1083,29.05449
1084,29.06696
1085,29.07943
1086,29.09190
1087,29.10437
1088,29.11684
1089,29.12930
1090,29.14177
1091,29.15424
1092,29.16671
1093,29.17918
1094,29.19165
1095,29.20412
1096,29.21658
1097,29.22905
1098,29.24152
1099,29.25399
1100,29.26646
1101,29.27893
1102,29.29139
1103,29.30386
1104,29.31633
1105,29.32880
1106,29.34127
1107,29.35374
1108,29.36620
1109,29.37867
1110,29.39114
1111,29.40361
1112,29.41608
1113,29.42855
1114,29.44101
1115,29.45348
1116,29.46595
1117,29.47842
1118,29.49089
1119,29.50336
1120,29.51583
1121,29.52829
1122,29.54076
1123,29.55323
1124,29.56570
1125,29.57817
1126,29.59064
1127,29.60310
1128,29.61557
1129,29.62804
1130,29.64051
1131,29.65298
1132,29.66545
1133,29.67791
1134,29.69038
1135,29.70285
1136,29.71532
1137,29.72779
1138,29.74026
1139,29.75272
1140,29.76519
1141,29.77766
1142,29.79013
1143,29.80260
1144,29.81507
1145,29.82754
1146,29.84000
1147,29.85247
1148,29.86494
1149,29.87741
1150,29.88988
1151,29.90235
1152,29.91481
1153,29.92728
1154,29.93975
1155,29.95997
1156,29.98035
1157,30.00073
1158,30.02111
1159,30.04149
1160,30.06187
1161,30.08225
1162,30.10263
1163,30.12301
1164,30.14339
1165,30.16377
1166,30.18415
1167,30.20453
1168,30.22491
1169,30.24529
1170,30.26567
1171,30.28605
1172,30.30643
1173,30.32681
1174,30.34719
1175,30.36757
1176,30.38795
1177,30.40833
1178,30.42871
1179,30.44909
1180,30.46947
1181,30.48985
1182,30.51023
1183,30.53061
1184,30.55099
1185,30.57137
1186,30.59175
1187,30.61213
1188,30.63251
1189,30.65289
1190,30.67327
1191,30.69365
1192,30.71403
1193,30.73441
1194,30.75479
1195,30.77517
1196,30.79555
1197,30.81593
1198,30.83631
1199,30.85669
1200,30.87707
1201,30.89745
1202,30.91783
1203,30.93821
1204,30.95859
1205,30.97897
1206,30.99935
1207,31.01973
1208,31.04010
1209,31.06048
1210,31.08086
1211,31.10124
1212,31.12162
1213,31.14200
1214,31.16238
1215,31.18276
1216,31.20314
1217,31.22352
1218,31.24390
1219,31.26428
1220,31.28466
1221,31.30504
1222,31.32542
1223,31.34580
1224,31.36618
1225,31.38656
1226,31.40694
1227,31.42732
1228,31.44770
1229,31.46808
1230,31.48846
1231,31.50884
1232,31.52922
1233,31.54960
1234,31.56998
1235,31.59036
1236,31.61074
1237,31.63112
1238,31.65150
1239,31.67188
1240,31.69226
1241,31.71264
1242,31.73302
1243,31.75340
1244,31.77378
1245,31.79416
1246,31.81454
1247,31.83492
1248,31.85530
1249,31.87568
1250,31.89606
1251,31.91644
1252,31.93682
1253,31.95720
1254,31.97758
1255,31.99796
1256,32.01834
1257,32.03872
1258,32.05910
1259,32.07948
1260,32.09986
1261,32.12024
1262,32.14062
1263,32.16100
1264,32.18138
1265,32.20176
1266,32.22214
1267,32.24252
1268,32.26290
1269,32.28328
1270,32.30366
1271,32.32404
1272,32.34442
1273,32.36480
1274,32.38518
1275,32.40556
1276,32.42594
1277,32.44632
1278,32.46670
1279,32.48708
1280,32.50745
1281,32.52783
1282,32.54821
1283,32.56859
1284,32.58897
1285,32.60935
1286,32.62973
1287,32.65011
1288,32.67049
1289,32.69087
1290,32.71125
1291,32.73163
1292,32.75201
1293,32.77239
1294,32.79277
1295,32.81315
1296,32.83353
1297,32.85391
1298,32.87429
1299,32.89467
1300,32.91505
1301,32.93543
1302,32.95581
1303,32.97619
1304,32.99657
1305,33.01695
1306,33.03733
1307,33.05771
1308,33.07809
1309,33.09847
1310,33.11885
1311,33.13923
1312,33.15961
1313,33.17999
1314,33.20037
1315,33.22075
1316,33.24113
1317,33.26151
1318,33.28189
1319,33.30227
1320,33.32167
1321,33.33454
1322,33.34740
1323,33.36026
1324,33.37312
1325,33.38599
1326,33.39885
1327,33.41171
1328,33.42458
1329,33.43744
1330,33.45030
1331,33.46317
1332,33.47603
1333,33.48889
1334,33.50176
1335,33.51462
1336,33.52748
1337,33.54034
1338,33.55321
1339,33.56607
1340,33.57893
1341,33.59180
1342,33.60466
1343,33.61752
1344,33.63039
1345,33.64325
1346,33.65611
1347,33.66898
1348,33.68184
1349,33.69470
1350,33.70756
1351,33.72043
1352,33.73329
1353,33.74615
1354,33.75902
1355,33.77188
1356,33.78474
1357,33.79761
1358,33.81047
1359,33.82333
1360,33.83620
1361,33.84906
1362,33.86192
1363,33.87479
1364,33.88765
1365,33.90051
1366,33.91337
1367,33.92624
1368,33.93910
1369,33.95196
1370,33.96483
1371,33.97769
1372,33.99055
1373,34.00342
1374,34.01628
1375,34.02914
1376,34.04201
1377,34.05487
1378,34.06773
1379,34.08059
1380,34.09346
1381,34.10632
1382,34.11918
1383,34.13205
1384,34.14491
1385,34.15777
1386,34.17064
1387,34.18350
1388,34.19636
1389,34.20923
1390,34.22209
1391,34.23495
1392,34.24781
1393,34.26068
1394,34.27354
1395,34.28640
1396,34.29927
1397,34.31213
1398,34.32499
1399,34.33786
1400,34.35072
1401,34.36358
1402,34.37645
1403,34.38931
1404,34.40217
1405,34.41504
1406,34.42790
1407,34.44076
1408,34.45362
1409,34.46649
1410,34.47935
1411,34.49221
1412,34.50508
1413,34.51794
1414,34.53080
1415,34.54367
1416,34.55653
1417,34.56939
1418,34.58226
1419,34.59512
1420,34.60798
1421,34.62084
1422,34.63371
1423,34.64657
1424,34.65943
1425,34.67230
1426,34.68516
1427,34.69802
1428,34.71089
1429,34.72375
1430,34.73661
1431,34.74948
1432,34.76234
1433,34.77520
1434,34.78806
1435,34.80093
1436,34.81379
1437,34.82665
1438,34.83952
1439,34.85238
1440,34.86524
1441,34.87811
1442,34.89097
1443,34.90383
1444,34.91670
1445,34.92956
1446,34.94242
1447,34.95528
1448,34.96815
1449,34.98101
1450,34.99387
1451,35.00674
1452,35.01960
1453,35.03246
1454,35.04533
1455,35.05819
1456,35.07105
1457,35.08392
1458,35.09678
1459,35.10964
1460,35.12251
1461,35.13537
1462,35.14823
1463,35.16109
1464,35.17396
1465,35.18682
1466,35.19968
1467,35.21255
1468,35.22541
1469,35.23827
1470,35.25114
1471,35.26400
1472,35.27686
1473,35.28973
1474,35.30259
1475,35.31545
1476,35.32831
1477,35.34118
1478,35.35404
1479,35.36690
1480,35.37977
1481,35.39263
1482,35.40549
1483,35.41836
1484,35.43122
1485,35.44408
1486,35.45695
1487,35.46981
1488,35.48267
1489,35.49553
1490,35.50840
1491,35.52126
1492,35.53412
1493,35.54699
1494,35.55985
1495,35.57271
1496,35.58558
1497,35.59844
1498,35.61130
1499,35.62417
1500,35.63703
1501,35.64989
1502,35.66276
1503,35.67562
1504,35.68848
1505,35.70134
1506,35.71421
1507,35.72707
1508,35.73993
1509,35.75280
1510,35.76454
1511,35.77485
1512,35.78516
1513,35.79547
1514,35.80579
1515,35.81610
1516,35.82641
1517,35.83672
1518,35.84704
1519,35.85735
1520,35.86766
1521,35.87797
1522,35.88829
1523,35.89860
1524,35.90891
1525,35.91922
1526,35.92954
1527,35.93985
1528,35.95016
1529,35.96047
1530,35.97079
1531,35.98110
1532,35.99141
1533,36.00172
1534,36.01204
1535,36.02235
1536,36.03266
1537,36.04297
1538,36.05329
1539,36.06360
1540,36.07391
1541,36.08422
1542,36.09454
1543,36.10485
1544,36.11516
1545,36.12547
1546,36.13579
1547,36.14610
1548,36.15641
1549,36.16672
1550,36.17704
1551,36.18735
1552,36.19766
1553,36.20797
1554,36.21829
1555,36.22860
1556,36.23891
1557,36.24922
1558,36.25954
1559,36.26985
1560,36.28016
1561,36.29047
1562,36.30079
1563,36.31110
1564,36.32141
1565,36.33172
1566,36.34204
1567,36.35235
1568,36.36266
1569,36.37297
1570,36.38329
1571,36.39360
1572,36.40391
1573,36.41422
1574,36.42454
1575,36.43485
1576,36.44516
1577,36.45547
1578,36.46579
1579,36.47610
1580,36.48641
1581,36.49672
1582,36.50704
1583,36.51735
1584,36.52766
1585,36.53797
1586,36.54829
1587,36.55860
1588,36.56891
1589,36.57922
1590,36.58954
1591,36.59985
1592,36.61016
1593,36.62047
1594,36.63079
1595,36.64110
1596,36.65141
1597,36.66172
1598,36.67204
1599,36.68235
1600,36.69266
1601,36.70297
1602,36.71329
1603,36.72360
1604,36.73391
1605,36.74422
1606,36.75454
1607,36.76485
1608,36.77516
1609,36.78547
1610,36.79579
1611,36.80610
1612,36.81641
1613,36.82672
1614,36.83704
1615,36.84735
1616,36.85766
1617,36.86797
1618,36.87829
1619,36.88860
1620,36.89891
1621,36.90922
1622,36.91954
1623,36.92985
1624,36.94016
1625,36.95047
1626,36.96079
1627,36.97110
1628,36.98141
1629,36.99172
1630,37.00204
1631,37.01235
1632,37.02266
1633,37.03297
1634,37.04329
1635,37.05360
1636,37.06391
1637,37.07422
1638,37.08454
1639,37.09485
1640,37.10516
1641,37.11547
1642,37.12579
1643,37.13610
1644,37.14641
1645,37.15672
1646,37.16704
1647,37.17735
1648,37.18766
1649,37.19797
1650,37.20829
1651,37.21860
1652,37.22891
1653,37.23922
1654,37.24954
1655,37.25985
1656,37.27016
1657,37.28047
1658,37.29079
1659,37.30110
1660,37.31141
1661,37.32172
1662,37.33204
1663,37.34235
1664,37.35266
1665,37.36297
1666,37.37329
1667,37.38360
1668,37.39391
1669,37.40422
1670,37.41454
1671,37.42485
1672,37.43516
1673,37.44547
1674,37.45579
1675,37.46610
1676,37.47641
1677,37.48672
1678,37.49704
1679,37.50735
1680,37.51766
1681,37.52797
1682,37.53829
1683,37.54860
1684,37.55891
1685,37.56922
1686,37.57954
1687,37.58985
1688,37.60016
1689,37.61047
1690,37.62079
1691,37.63110
1692,37.64141
1693,37.65172
1694,37.66204
1695,37.67235
1696,37.68266
1697,37.69297
1698,37.70329
1699,37.71360
1700,37.72391
1701,37.73422
1702,37.74454
1703,37.75485
1704,37.76516
1705,37.77547
1706,37.78579
1707,37.79610
1708,37.80641
1709,37.81672
1710,37.82704
1711,37.83735
1712,37.84766
1713,37.85797
1714,37.86829
1715,37.87860
1716,37.88891
1717,37.89922
1718,37.90954
1719,37.91985
1720,37.93016
1721,37.94047
1722,37.95079
1723,37.96110
1724,37.97141
1725,37.98172
1726,37.99204
1727,38.00235
1728,38.01266
1729,38.02297
1730,38.03329
1731,38.04360
1732,38.05391
1733,38.06422
1734,38.07454
1735,38.08485
1736,38.09516
1737,38.10547
1738,38.11579
1739,38.12610
1740,38.13641
1741,38.14672
1742,38.15703
1743,38.16735
1744,38.17766
1745,38.18797
1746,38.19828
1747,38.20860
1748,38.21891
1749,38.22922
1750,38.23953
1751,38.24985
1752,38.26016
1753,38.27047
1754,38.28078
1755,38.29110
1756,38.30141
1757,38.31172
1758,38.32203
1759,38.33235
1760,38.34266
1761,38.35297
1762,38.36328
1763,38.37360
1764,38.38391
1765,38.39422
1766,38.40453
1767,38.41485
1768,38.42516
1769,38.43547
1770,38.44578
1771,38.45610
1772,38.46641
1773,38.47672
1774,38.48703
1775,38.49735
1776,38.50766
1777,38.51797
1778,38.52828
1779,38.53860
1780,38.54891
1781,38.55922
1782,38.56953
1783,38.57985
1784,38.59016
1785,38.60047
1786,38.61078
1787,38.62110
1788,38.63141
1789,38.64172
1790,38.65203
1791,38.66235
1792,38.67266
1793,38.68297
1794,38.69328
1795,38.70360
1796,38.71391
1797,38.72422
1798,38.73453
1799,38.74338
1800,38.75057
1801,38.75776
1802,38.76495
1803,38.77215
1804,38.77934
1805,38.78653
1806,38.79372
1807,38.80091
1808,38.80810
1809,38.81529
1810,38.82248
1811,38.82968
1812,38.83687
1813,38.84406
1814,38.85125
1815,38.85844
1816,38.86563
1817,38.87282
1818,38.88002
1819,38.88721
1820,38.89440
1821,38.90159
1822,38.90878
1823,38.91597
1824,38.92316
1825,38.93035
1826,38.93755
1827,38.94474
1828,38.95193
1829,38.95912
1830,38.96631
1831,38.97350
1832,38.98069
1833,38.98789
1834,38.99508
1835,39.00227
1836,39.00946
1837,39.01665
1838,39.02384
1839,39.03103
1840,39.03822
1841,39.04542
1842,39.05261
1843,39.05980
1844,39.06699
1845,39.07418
1846,39.08137
1847,39.08856
1848,39.09576
1849,39.10295
1850,39.11014
1851,39.11733
1852,39.12452
1853,39.13171
1854,39.13890
1855,39.14609
1856,39.15329
1857,39.16048
1858,39.16767
1859,39.17486
1860,39.18205
1861,39.18924
1862,39.19643
1863,39.20363
1864,39.21082
1865,39.21801
1866,39.22520
1867,39.23239
