Frequency (Hz),dB (Relative)
470,19.07761
471,19.13362
472,19.18964
473,19.24565
474,19.30167
475,19.35768
476,19.41370
477,19.46971
478,19.52573
479,19.58174
480,19.63776
481,19.69377
482,19.74979
483,19.80580
484,19.86182
485,19.91783
486,19.97385
487,20.02986
488,20.08588
489,20.14189
490,20.19791
491,20.25392
492,20.30994
493,20.36595
494,20.42197
495,20.47798
496,20.53400
497,20.59002
498,20.64603
499,20.70205
500,20.75806
501,20.81408
502,20.87009
503,20.92611
504,20.98212
505,21.03814
506,21.09415
507,21.13459
508,21.14733
509,21.16008
510,21.17283
511,21.18557
512,21.19832
513,21.21107
514,21.22381
515,21.23656
516,21.24930
517,21.26205
518,21.27480
519,21.28754
520,21.30029
521,21.31304
522,21.32578
523,21.33853
524,21.35127
525,21.36402
526,21.37677
527,21.38951
528,21.40226
529,21.41501
530,21.42775
531,21.44050
532,21.45324
533,21.46599
534,21.47874
535,21.49148
536,21.50423
537,21.51698
538,21.52972
539,21.54247
540,21.55521
541,21.56796
542,21.58071
543,21.59345
544,21.60620
545,21.61895
546,21.63169
547,21.64444
548,21.65718
549,21.66993
550,21.68167
551,21.68962
552,21.69757
553,21.70552
554,21.71347
555,21.72141
556,21.72936
557,21.73731
558,21.74526
559,21.75321
560,21.76116
561,21.76911
562,21.77706
563,21.78501
564,21.79296
565,21.80091
566,21.80886
567,21.81680
568,21.82475
569,21.83270
570,21.84065
571,21.84860
572,21.85655
573,21.86450
574,21.87245
575,21.88040
576,21.88835
577,21.89630
578,21.90424
579,21.91219
580,21.92014
581,21.92809
582,21.93604
583,21.94399
584,21.95194
585,21.95989
586,21.96784
587,21.97579
588,21.98374
589,21.99169
590,21.99963
591,22.00758
592,22.01553
593,22.02348
594,22.03143
595,22.03938
596,22.04733
597,22.05528
598,22.06323
599,22.07118
600,22.07913
601,22.09523
602,22.11235
603,22.12947
604,22.14659
605,22.16370
606,22.18082
607,22.19794
608,22.21506
609,22.23217
610,22.24929
611,22.26641
612,22.28353
613,22.30064
614,22.31776
615,22.33488
616,22.35200
617,22.36911
618,22.38623
619,22.40335
620,22.42047
621,22.43758
622,22.45470
623,22.47182
624,22.48894
625,22.50605
626,22.52317
627,22.54029
628,22.55741
629,22.57452
630,22.59164
631,22.60876
632,22.62588
633,22.64299
634,22.66011
635,22.67723
636,22.69435
637,22.71146
638,22.72858
639,22.74570
640,22.76282
641,22.77993
642,22.79705
643,22.81417
644,22.83129
645,22.84840
646,22.86552
647,22.88264
648,22.89544
649,22.90499
650,22.91454
651,22.92409
652,22.93364
653,22.94318
654,22.95273
655,22.96228
656,22.97183
657,22.98138
658,22.99092
659,23.00047
660,23.01002
661,23.01957
662,23.02912
663,23.03867
664,23.04821
665,23.05776
666,23.06731
667,23.07686
668,23.08641
669,23.09595
670,23.10550
671,23.11505
672,23.12460
673,23.13415
674,23.14370
675,23.15324
676,23.16279
677,23.17234
678,23.18189
679,23.19144
680,23.20099
681,23.21053
682,23.22008
683,23.22963
684,23.23918
685,23.24873
686,23.25827
687,23.26782
688,23.27737
689,23.28692
690,23.29647
691,23.30679
692,23.31757
693,23.32835
694,23.33913
695,23.34990
696,23.36068
697,23.37146
698,23.38224
699,23.39302
700,23.40380
701,23.41457
702,23.42535
703,23.43613
704,23.44691
705,23.45769
706,23.46847
707,23.47925
708,23.49002
709,23.50080
710,23.51158
711,23.52236
712,23.53314
713,23.54392
714,23.55469
715,23.56547
716,23.57625
717,23.58703
718,23.59781
719,23.60859
720,23.61937
721,23.63014
722,23.64092
723,23.65170
724,23.66248
725,23.67326
726,23.68404
727,23.69481
728,23.70559
729,23.71637
730,23.72715
731,23.73793
732,23.74871
733,23.75949
734,23.77026
735,23.78104
736,23.79182
737,23.80260
738,23.81338
739,23.82416
740,23.83493
741,23.84681
742,23.85965
743,23.87249
744,23.88534
745,23.89818
746,23.91102
747,23.92386
748,23.93671
749,23.94955
750,23.96239
751,23.97524
752,23.98808
753,24.00092
754,24.01376
755,24.02661
756,24.03945
757,24.05229
758,24.06514
759,24.07798
760,24.09082
761,24.10366
762,24.11651
763,24.12935
764,24.14219
765,24.15504
766,24.16788
767,24.18072
768,24.19356
769,24.20641
770,24.21925
771,24.23209
772,24.24494
773,24.25778
774,24.27062
775,24.28346
776,24.29631
777,24.30915
778,24.32199
779,24.33484
780,24.34768
781,24.36052
782,24.37336
783,24.38621
784,24.39905
785,24.41189
786,24.42474
787,24.43758
788,24.45042
789,24.46326
790,24.47611
791,24.48895
792,24.50179
793,24.51464
794,24.52748
795,24.54032
796,24.55316
797,24.56601
798,24.57885
799,24.59169
800,24.60454
801,24.61738
802,24.63022
803,24.64306
804,24.65390
805,24.66239
806,24.67088
