Frequency (Hz),dB (Relative)
474,16.62138
475,16.46339
476,16.30540
477,16.14741
478,15.98942
479,15.83143
480,15.67344
481,15.51544
482,15.35745
483,15.19946
484,15.04147
485,14.88348
486,14.72549
487,14.56750
488,14.40950
489,14.25151
490,14.09352
491,13.93553
492,13.77754
493,13.61955
494,13.46156
495,13.30356
496,13.14557
497,12.98758
498,12.82959
499,12.67160
500,12.59694
501,12.54312
502,12.48930
503,12.43548
504,12.38167
505,12.32785
506,12.27403
507,12.22021
508,12.16639
509,12.11257
510,12.05875
511,12.00493
512,11.95111
513,11.89729
514,11.84347
515,11.78965
516,11.73583
517,11.68201
518,11.62819
519,11.57437
520,11.52055
521,11.46673
522,11.41291
523,11.35909
524,11.30527
525,11.25145
526,11.19763
527,11.14381
528,11.08999
529,11.03617
530,10.98235
531,10.92853
532,10.87471
533,10.82089
534,10.76707
535,10.71325
536,10.65943
537,10.60561
538,10.55179
539,10.49797
540,10.44415
541,10.39033
542,10.33651
543,10.28269
544,10.22887
545,10.17506
546,10.12124
547,10.06742
548,10.01360
549,9.95978
550,9.90596
551,9.85214
552,9.79832
553,9.74450
554,9.69068
555,9.65509
556,9.64367
557,9.63225
558,9.62082
559,9.60940
560,9.59798
561,9.58656
562,9.57514
563,9.56372
564,9.55230
565,9.54088
566,9.52945
567,9.51803
568,9.50661
569,9.49519
570,9.48377
571,9.47235
572,9.46093
573,9.44951
574,9.43808
575,9.42666
576,9.41524
577,9.40382
578,9.39240
579,9.38098
580,9.36956
581,9.35813
582,9.34671
583,9.33529
584,9.32387
585,9.31245
586,9.30103
587,9.28961
588,9.27819
589,9.26676
590,9.25534
591,9.24392
592,9.23250
593,9.22108
594,9.20966
595,9.19824
596,9.18681
597,9.17539
598,9.16397
599,9.15255
600,9.14113
601,9.12971
602,9.12626
603,9.16798
604,9.20970
605,9.25142
606,9.29314
607,9.33486
608,9.37658
609,9.41829
610,9.46001
611,9.50173
612,9.54345
613,9.58517
614,9.62689
615,9.66861
616,9.71033
617,9.75205
618,9.79377
619,9.83549
620,9.87721
621,9.91893
622,9.96065
623,10.00237
624,10.04409
625,10.08581
626,10.12753
627,10.16925
628,10.21097
629,10.25269
630,10.29441
631,10.33613
632,10.37785
633,10.41956
634,10.46128
635,10.50300
636,10.54472
637,10.58644
638,10.62816
639,10.66988
640,10.71160
641,10.75332
642,10.79504
643,10.83676
644,10.87848
645,10.92020
646,10.96192
647,11.00364
648,11.04536
649,11.08708
650,11.12880
651,11.17052
652,11.21224
653,11.25396
654,11.29568
655,11.33740
656,11.37911
657,11.42114
658,11.47814
659,11.53514
660,11.59214
