Frequency (Hz),dB (Relative)
459,11.91523
460,11.89450
461,11.87377
462,11.85304
463,11.83230
464,11.81157
465,11.79084
466,11.77011
467,11.74938
468,11.72864
469,11.70791
470,11.68718
471,11.66645
472,11.64572
473,11.62498
474,11.60425
475,11.58352
476,11.56279
477,11.54206
478,11.52132
479,11.50059
480,11.47986
481,11.45913
482,11.43840
483,11.41766
484,11.39693
485,11.37620
486,11.35547
487,11.33474
488,11.31400
489,11.29327
490,11.27254
491,11.25181
492,11.23107
493,11.21034
494,11.18961
495,11.16888
496,11.14815
497,11.12741
498,11.11316
499,11.13292
500,11.15268
501,11.17243
502,11.19219
503,11.21195
504,11.23170
505,11.25146
506,11.27122
507,11.29098
508,11.31073
509,11.33049
510,11.35025
511,11.37000
512,11.38976
513,11.40952
514,11.42927
515,11.44903
516,11.46879
517,11.48855
518,11.50830
519,11.52806
520,11.54782
521,11.56757
522,11.58733
523,11.60709
524,11.62685
525,11.64660
526,11.66636
527,11.68612
528,11.70587
529,11.72563
530,11.74539
531,11.76515
532,11.78490
533,11.80466
534,11.82442
535,11.84417
536,11.86393
537,11.88369
538,11.90345
539,11.92320
540,11.94296
541,11.96272
542,11.98247
543,12.00223
544,12.02199
545,12.04175
546,12.06150
547,12.08126
548,12.10102
549,12.12077
550,12.14053
551,12.16029
552,12.18005
553,12.19980
554,12.23132
555,12.26295
556,12.29459
557,12.32622
558,12.35786
559,12.38949
560,12.42113
561,12.45276
562,12.48440
563,12.51603
564,12.54767
565,12.57930
566,12.61094
567,12.64257
568,12.67421
569,12.70584
570,12.73748
571,12.76911
572,12.80075
573,12.83238
574,12.86401
575,12.89565
576,12.92728
577,12.95892
578,12.99055
579,13.02219
580,13.05382
581,13.08546
582,13.11709
583,13.14873
584,13.18036
585,13.21200
586,13.24363
587,13.27527
588,13.30690
589,13.33854
590,13.37017
591,13.40181
592,13.43344
593,13.46508
594,13.49671
595,13.52835
596,13.55998
597,13.59162
598,13.62325
599,13.65489
600,13.68652
601,13.71863
602,13.75079
603,13.78296
604,13.81512
605,13.84729
606,13.87945
607,13.91162
608,13.94378
609,13.97594
610,14.00811
611,14.04027
612,14.07244
613,14.10460
614,14.13677
615,14.16893
616,14.20110
617,14.23326
618,14.26543
619,14.29759
620,14.32976
621,14.36192
622,14.39409
623,14.42625
624,14.45842
625,14.49058
626,14.52275
627,14.55491
628,14.58707
629,14.61924
630,14.65140
631,14.68357
632,14.71573
633,14.74790
634,14.78006
635,14.81223
636,14.84439
637,14.87656
638,14.90872
639,14.94089
640,14.97305
641,15.00522
642,15.03738
643,15.06955
644,15.10171
645,15.13388
646,15.16604
647,15.19820
648,15.23037
649,15.26253
650,15.29470
651,15.32686
652,15.35903
653,15.39119
654,15.42336
655,15.45552
656,15.48769
657,15.51985
658,15.55202
659,15.58646
660,15.63611
661,15.68577
662,15.73543
663,15.78508
664,15.83474
665,15.88440
666,15.93405
667,15.98371
668,16.03337
669,16.08302
670,16.13268
671,16.18234
672,16.23199
673,16.28165
674,16.33131
675,16.38096
676,16.43062
677,16.48028
678,16.52993
679,16.57959
680,16.62925
681,16.67890
682,16.72856
683,16.77822
684,16.82787
685,16.87753
686,16.92719
687,16.97684
688,17.02650
689,17.07616
690,17.12581
691,17.17547
692,17.22513
693,17.27478
694,17.32444
695,17.37410
696,17.42376
697,17.47341
698,17.52307
699,17.57273
700,17.62238
701,17.67204
702,17.72170
703,17.75877
704,17.77915
705,17.79954
706,17.81992
707,17.84031
708,17.86070
709,17.88108
710,17.90147
711,17.92186
712,17.94224
713,17.96263
714,17.98302
715,18.00340
716,18.02379
717,18.04417
718,18.06456
719,18.08495
720,18.10533
721,18.12572
722,18.14611
723,18.16649
724,18.18688
725,18.20726
726,18.22765
727,18.24804
728,18.26842
729,18.28881
730,18.30920
731,18.32958
732,18.34997
733,18.37035
734,18.39074
735,18.41113
736,18.43151
737,18.45190
738,18.47229
739,18.49267
740,18.51306
741,18.53344
742,18.55383
743,18.57422
744,18.59460
745,18.61499
746,18.63538
747,18.65576
748,18.67615
749,18.69653
750,18.70824
751,18.71818
752,18.72811
753,18.73804
754,18.74797
755,18.75790
756,18.76784
757,18.77777
758,18.78770
759,18.79763
760,18.80756
761,18.81749
762,18.82743
763,18.83736
764,18.84729
765,18.85722
766,18.86715
767,18.87709
768,18.88702
769,18.89695
770,18.90688
771,18.91681
772,18.92675
773,18.93668
774,18.94661
775,18.95654
776,18.96647
777,18.97641
778,18.98634
779,18.99627
780,19.00620
781,19.01613
782,19.02607
783,19.03600
784,19.04593
785,19.05586
786,19.06579
787,19.07573
788,19.08566
789,19.09559
790,19.10552
791,19.11545
792,19.12539
793,19.13532
794,19.14525
795,19.15518
796,19.16511
797,19.17505
798,19.18498
799,19.19491
800,19.20484
801,19.21477
802,19.22470
803,19.23464
804,19.25285
805,19.28080
806,19.30874
807,19.33669
808,19.36463
809,19.39258
810,19.42052
811,19.44847
812,19.47641
813,19.50436
814,19.53230
815,19.56024
816,19.58819
817,19.61613
818,19.64408
819,19.67202
820,19.69997
821,19.72791
822,19.75586
823,19.78380
824,19.81174
825,19.83969
826,19.86763
827,19.89558
828,19.92352
829,19.95147
830,19.97941
831,20.00736
832,20.03530
833,20.06325
834,20.09119
835,20.11913
836,20.14708
837,20.17502
838,20.20297
839,20.23091
840,20.25886
841,20.28680
842,20.31475
843,20.34269
844,20.37064
845,20.39858
846,20.42652
847,20.45447
848,20.48241
849,20.51036
850,20.53830
851,20.56625
852,20.58777
853,20.57288
854,20.55799
855,20.54311
856,20.52822
857,20.51334
858,20.49845
859,20.48356
860,20.46868
861,20.45379
862,20.43890
863,20.42402
864,20.40913
865,20.39425
866,20.37936
867,20.36447
868,20.34959
869,20.33470
870,20.31981
871,20.30493
872,20.29004
873,20.27516
874,20.26027
875,20.24538
876,20.23050
877,20.21561
878,20.20072
879,20.18584
880,20.17095
881,20.15606
882,20.14118
883,20.12629
884,20.11141
885,20.09652
886,20.08163
887,20.06675
888,20.05186
889,20.03697
890,20.02209
891,20.00720
892,19.99232
893,19.97743
894,19.96254
895,19.94766
896,19.93277
897,19.91788
898,19.90300
899,19.88811
900,19.87323
901,19.85834
902,19.84345
903,19.82857
904,19.81368
905,19.79879
906,19.78391
907,19.76902
908,19.75414
909,19.73925
910,19.72436
911,19.70948
912,19.69459
913,19.67970
914,19.66482
915,19.64993
916,19.63504
917,19.62016
918,19.60527
919,19.59039
920,19.57550
921,19.56061
922,19.54573
923,19.53084
924,19.51595
925,19.51483
926,19.52288
927,19.53093
928,19.53898
929,19.54702
930,19.55507
931,19.56312
932,19.57117
933,19.57922
934,19.58727
935,19.59532
936,19.60337
937,19.61142
938,19.61946
939,19.62751
940,19.63556
941,19.64361
942,19.65166
943,19.65971
944,19.66776
945,19.67581
946,19.68386
947,19.69190
948,19.69995
949,19.70800
950,19.71605
951,19.72410
952,19.73215
953,19.74020
954,19.74825
955,19.75630
956,19.76434
957,19.77239
958,19.78044
959,19.78849
960,19.79654
961,19.80459
962,19.81264
963,19.82069
964,19.82874
965,19.83678
966,19.84483
967,19.85288
968,19.86093
969,19.86898
970,19.87703
971,19.88508
972,19.89313
973,19.90118
974,19.90922
975,19.91727
976,19.92532
977,19.93337
978,19.94142
979,19.94947
980,19.95752
981,19.96557
982,19.97362
983,19.98166
984,19.98971
985,19.99776
986,20.00581
987,20.01386
988,20.02191
989,20.02996
990,20.03801
991,20.04606
992,20.06665
993,20.09929
994,20.13193
995,20.16457
996,20.19721
997,20.22985
998,20.26249
999,20.29513
1000,20.32777
1001,20.36041
1002,20.39305
1003,20.42569
1004,20.45833
1005,20.49097
1006,20.52361
1007,20.55625
1008,20.58889
1009,20.62153
1010,20.65417
1011,20.68681
1012,20.71945
1013,20.75209
1014,20.78473
1015,20.81737
1016,20.85001
1017,20.88265
1018,20.91529
1019,20.94793
1020,20.98057
1021,21.01321
1022,21.04585
1023,21.07849
1024,21.11113
1025,21.14377
1026,21.17641
1027,21.20905
1028,21.24169
1029,21.27434
1030,21.30698
1031,21.33962
1032,21.37226
1033,21.39733
1034,21.37950
1035,21.36167
1036,21.34385
1037,21.32602
1038,21.30820
1039,21.29037
1040,21.27254
1041,21.25472
1042,21.23689
1043,21.21906
1044,21.20124
1045,21.18341
1046,21.16559
1047,21.14776
1048,21.12993
1049,21.11211
1050,21.09428
1051,21.07645
1052,21.05863
1053,21.04080
1054,21.02298
1055,21.00515
1056,20.98732
1057,20.96950
1058,20.95167
1059,20.93385
1060,20.91602
1061,20.89819
1062,20.88037
1063,20.86254
1064,20.84471
1065,20.82689
1066,20.80906
1067,20.79124
1068,20.77341
1069,20.75558
1070,20.73776
1071,20.71993
1072,20.70210
1073,20.68428
1074,20.66645
1075,20.64863
1076,20.63080
1077,20.61297
1078,20.59515
1079,20.57732
1080,20.55949
1081,20.54167
1082,20.52384
1083,20.50602
1084,20.48819
1085,20.47036
1086,20.45254
1087,20.43471
1088,20.41689
1089,20.39906
1090,20.38123
1091,20.36341
1092,20.34558
1093,20.32775
1094,20.30993
1095,20.29210
1096,20.27428
1097,20.25645
1098,20.23862
1099,20.22080
1100,20.20297
1101,20.18514
1102,20.16732
1103,20.14949
1104,20.13167
1105,20.11384
1106,20.09601
1107,20.07819
1108,20.06036
1109,20.04254
1110,20.02471
1111,20.00688
1112,19.98906
1113,19.97123
1114,19.95340
1115,19.93558
1116,19.91775
1117,19.89993
1118,19.88210
1119,19.86427
1120,19.84645
1121,19.82862
1122,19.81079
1123,19.79297
1124,19.77514
1125,19.75732
1126,19.73949
1127,19.72166
1128,19.70384
1129,19.68601
1130,19.66819
1131,19.65036
1132,19.63253
1133,19.61471
1134,19.59688
1135,19.57905
1136,19.56123
1137,19.54340
1138,19.52558
1139,19.50775
1140,19.48992
1141,19.47210
1142,19.45427
1143,19.43644
1144,19.41862
1145,19.40079
1146,19.38297
1147,19.36514
1148,19.34731
1149,19.32949
1150,19.31166
1151,19.29384
1152,19.27601
1153,19.25818
1154,19.24036
1155,19.24104
1156,19.24211
1157,19.24318
1158,19.24424
1159,19.24531
1160,19.24637
1161,19.24744
1162,19.24850
1163,19.24957
1164,19.25063
1165,19.25170
1166,19.25276
1167,19.25383
1168,19.25490
1169,19.25596
1170,19.25703
1171,19.25809
1172,19.25916
1173,19.26022
1174,19.26129
1175,19.26235
1176,19.26342
1177,19.26449
1178,19.26555
1179,19.26662
1180,19.26768
1181,19.26875
1182,19.26981
1183,19.27088
1184,19.27194
1185,19.27301
1186,19.27407
1187,19.27514
1188,19.27621
1189,19.27727
1190,19.27834
1191,19.27940
1192,19.28047
1193,19.28153
1194,19.28260
1195,19.28366
1196,19.28473
1197,19.28580
1198,19.28686
1199,19.28793
1200,19.28899
1201,19.29006
1202,19.29112
1203,19.29219
1204,19.29325
1205,19.29432
1206,19.29539
1207,19.29645
1208,19.29752
1209,19.29858
1210,19.29965
1211,19.30071
1212,19.30178
1213,19.30284
1214,19.30391
1215,19.30497
1216,19.30604
1217,19.30711
1218,19.30817
1219,19.30924
1220,19.31030
1221,19.31137
1222,19.31243
1223,19.31350
1224,19.31456
1225,19.31563
1226,19.31670
1227,19.31776
1228,19.31883
1229,19.31989
1230,19.32096
1231,19.32202
1232,19.32309
1233,19.32415
1234,19.32522
1235,19.32628
1236,19.32735
1237,19.32842
1238,19.32948
1239,19.33055
1240,19.33161
1241,19.33268
1242,19.33374
1243,19.33481
1244,19.33587
1245,19.33694
1246,19.33801
1247,19.33907
1248,19.34014
1249,19.34120
1250,19.34227
1251,19.34333
1252,19.34440
1253,19.34546
1254,19.34653
1255,19.34760
1256,19.34866
1257,19.34973
1258,19.35079
1259,19.35186
1260,19.35292
1261,19.35399
1262,19.35505
1263,19.35612
1264,19.35718
1265,19.35825
1266,19.35932
1267,19.36038
1268,19.36145
1269,19.36251
1270,19.36358
1271,19.36464
1272,19.36571
1273,19.36677
1274,19.36784
1275,19.36891
1276,19.36997
1277,19.37104
1278,19.37210
1279,19.37317
1280,19.37423
1281,19.37530
1282,19.37636
1283,19.37743
1284,19.37849
1285,19.37956
1286,19.38063
1287,19.38169
1288,19.38276
1289,19.38382
1290,19.38489
1291,19.38595
1292,19.38702
1293,19.38808
1294,19.38915
1295,19.39022
1296,19.39128
1297,19.39235
1298,19.39341
1299,19.39448
1300,19.39554
1301,19.39661
1302,19.39767
1303,19.39874
1304,19.39981
1305,19.40087
1306,19.40194
1307,19.40300
1308,19.40407
1309,19.40513
1310,19.40620
1311,19.40726
1312,19.40833
1313,19.40939
1314,19.41046
1315,19.41153
1316,19.41259
1317,19.41366
1318,19.41472
1319,19.41579
1320,19.41685
1321,19.41792
1322,19.41898
1323,19.42005
1324,19.42112
1325,19.42218
1326,19.42325
1327,19.42431
1328,19.42538
1329,19.42644
1330,19.42751
1331,19.42857
1332,19.42964
1333,19.43070
1334,19.43177
1335,19.43284
1336,19.43390
1337,19.43497
1338,19.43603
1339,19.43710
1340,19.43816
1341,19.43923
1342,19.44029
1343,19.44136
1344,19.44243
1345,19.44349
1346,19.44456
1347,19.44562
1348,19.44669
1349,19.44775
1350,19.44882
1351,19.44988
1352,19.45095
1353,19.45201
1354,19.45308
1355,19.45415
1356,19.45521
1357,19.45628
1358,19.45734
1359,19.45841
1360,19.45947
1361,19.46054
1362,19.46160
1363,19.46267
1364,19.46374
1365,19.46480
1366,19.46587
1367,19.46693
1368,19.46800
1369,19.46906
1370,19.47013
1371,19.47119
1372,19.47226
1373,19.47333
1374,19.47439
1375,19.47546
1376,19.47652
1377,19.47759
1378,19.47865
1379,19.47972
1380,19.48078
1381,19.48185
1382,19.48291
1383,19.48398
1384,19.48505
1385,19.48611
1386,19.48718
1387,19.48824
1388,19.48931
1389,19.49037
1390,19.49144
1391,19.49250
1392,19.49357
1393,19.49464
1394,19.49570
1395,19.49677
1396,19.49783
1397,19.49890
1398,19.49996
1399,19.50103
1400,19.50209
1401,19.50316
1402,19.50422
1403,19.50529
1404,19.50636
1405,19.50742
1406,19.50849
1407,19.50955
1408,19.51335
1409,19.51912
1410,19.52489
1411,19.53066
1412,19.53643
1413,19.54220
1414,19.54797
1415,19.55374
1416,19.55951
1417,19.56527
1418,19.57104
1419,19.57681
1420,19.58258
1421,19.58835
1422,19.59412
1423,19.59989
1424,19.60566
1425,19.61143
1426,19.61720
1427,19.62297
1428,19.62874
