Frequency (Hz),dB (Relative)
914,13.34688
915,13.34298
916,13.33909
917,13.33519
918,13.33129
919,13.32739
920,13.32349
921,13.31959
922,13.31569
923,13.31180
924,13.30790
925,13.30400
926,13.30010
927,13.29620
928,13.29230
929,13.28841
930,13.28451
931,13.28061
932,13.27671
933,13.27281
934,13.26891
935,13.26501
936,13.26112
937,13.25722
938,13.25332
939,13.24942
940,13.24552
941,13.24162
942,13.23772
943,13.23383
944,13.22993
945,13.22603
946,13.22213
947,13.21823
948,13.21433
949,13.21043
950,13.20654
951,13.20264
952,13.19874
953,13.19484
954,13.19094
955,13.18704
956,13.18315
957,13.17925
958,13.17535
959,13.17145
960,13.16755
961,13.16365
962,13.15975
963,13.15586
964,13.15196
965,13.14806
966,13.14416
967,13.14026
968,13.13636
969,13.13246
970,13.12857
971,13.12467
972,13.12077
973,13.11687
974,13.11297
975,13.10907
976,13.10517
977,13.10128
978,13.09738
979,13.09348
980,13.08958
981,13.08568
982,13.08178
983,13.07788
984,13.07399
985,13.07009
986,13.06619
987,13.06229
988,13.05839
989,13.05449
990,13.05060
991,13.04670
992,13.04280
993,13.03890
994,13.03500
995,13.03110
996,13.02720
997,13.02331
998,13.01941
999,13.01551
1000,13.01161
1001,13.00771
1002,13.00381
1003,12.99991
1004,12.99602
1005,12.99212
1006,12.98822
1007,12.98432
1008,12.98042
1009,12.97652
1010,12.97262
1011,12.96873
1012,12.96483
1013,12.96093
1014,12.95703
1015,12.95313
1016,12.94923
1017,12.94534
1018,12.94144
1019,12.93754
1020,12.93364
1021,12.92974
1022,12.92584
1023,12.92194
1024,12.91805
1025,12.91415
1026,12.91025
1027,12.90635
1028,12.90245
1029,12.89855
1030,12.89465
1031,12.89076
1032,12.88686
1033,12.88296
1034,12.87906
1035,12.87516
1036,12.87126
1037,12.86736
1038,12.86347
1039,12.85957
1040,12.85567
1041,12.85177
1042,12.84787
1043,12.84397
1044,12.84008
1045,12.83618
1046,12.83228
1047,12.82838
1048,12.82448
1049,12.82058
1050,12.81668
1051,12.81279
1052,12.80889
1053,12.80499
1054,12.80109
1055,12.79719
1056,12.79329
1057,12.78939
1058,12.78550
1059,12.78160
1060,12.77770
1061,12.77380
1062,12.76990
1063,12.76600
1064,12.76210
1065,12.75821
1066,12.75431
1067,12.75041
1068,12.74651
1069,12.74261
1070,12.74293
1071,12.75179
1072,12.76065
1073,12.76952
1074,12.77838
1075,12.78724
1076,12.79611
1077,12.80497
1078,12.81384
1079,12.82270
1080,12.83156
1081,12.84043
1082,12.84929
1083,12.85815
1084,12.86702
1085,12.87588
1086,12.88475
1087,12.89361
1088,12.90247
1089,12.91134
1090,12.92020
1091,12.92906
1092,12.93793
1093,12.94679
1094,12.95566
1095,12.96452
1096,12.97338
1097,12.98225
1098,12.99111
