Frequency (Hz),dB (Relative)
635,24.13589
636,24.16758
637,24.19928
638,24.23097
639,24.26267
640,24.29437
641,24.32606
642,24.35776
643,24.38946
644,24.42115
645,24.45285
646,24.48455
647,24.51624
648,24.54794
649,24.57963
650,24.61133
651,24.64303
652,24.64401
653,24.63632
654,24.62863
655,24.62095
656,24.61326
657,24.60558
658,24.59789
659,24.59020
660,24.58252
661,24.57483
662,24.56715
663,24.55946
664,24.55178
665,24.54409
666,24.53640
667,24.52872
668,24.52103
669,24.51335
670,24.50566
671,24.49798
672,24.49029
673,24.48260
674,24.47492
675,24.46723
676,24.45955
677,24.45186
678,24.44418
679,24.43649
680,24.42880
681,24.42112
682,24.41343
683,24.40575
684,24.39806
685,24.39038
686,24.38269
687,24.37586
688,24.36949
689,24.36313
690,24.35676
691,24.35039
692,24.34402
693,24.33766
694,24.33129
695,24.32492
696,24.31855
697,24.31219
698,24.30582
699,24.29945
700,24.29309
701,24.28672
702,24.28035
703,24.27398
704,24.26762
705,24.26125
706,24.25488
707,24.24851
708,24.24215
709,24.23578
710,24.22941
711,24.22304
712,24.21668
713,24.21031
714,24.20394
715,24.19757
716,24.19121
717,24.18484
718,24.17847
719,24.17210
720,24.16574
721,24.15937
722,24.15300
723,24.14663
724,24.14027
725,24.13390
726,24.12753
727,24.12117
728,24.11480
729,24.10843
730,24.10206
731,24.09570
732,24.08933
733,24.08296
734,24.07659
735,24.07023
736,24.06386
737,24.05749
738,24.05112
739,24.04476
740,24.03839
741,24.03202
742,24.02565
743,24.01929
744,24.01292
745,24.00655
746,24.00018
747,23.99382
748,23.98745
749,23.98108
750,23.99862
751,24.02106
752,24.04350
753,24.06594
754,24.08838
755,24.11082
756,24.13326
757,24.15570
758,24.17814
759,24.20057
760,24.22301
761,24.24545
762,24.26789
763,24.29033
764,24.31277
765,24.33521
766,24.35765
767,24.38008
768,24.40252
769,24.42496
770,24.44740
771,24.46984
772,24.49228
773,24.51472
774,24.53716
775,24.55960
776,24.58203
777,24.60447
778,24.62691
779,24.64935
780,24.67179
781,24.69423
782,24.71667
783,24.73911
784,24.76154
785,24.78398
786,24.80642
787,24.82886
788,24.85130
789,24.87374
790,24.89618
791,24.91862
792,24.94106
793,24.96349
794,24.98593
795,25.00837
796,25.03081
797,25.05325
798,25.07569
799,25.09813
800,25.12057
801,25.14301
802,25.16544
803,25.18788
804,25.19867
805,25.19577
806,25.19287
807,25.18997
808,25.18708
809,25.18418
810,25.18128
811,25.17838
812,25.17548
813,25.17259
814,25.16969
815,25.16679
816,25.16389
817,25.16099
818,25.15810
819,25.15520
820,25.15230
821,25.14940
822,25.14650
823,25.14361
824,25.14071
825,25.13781
826,25.13491
827,25.13201
828,25.12912
829,25.12622
830,25.12332
831,25.12042
832,25.11752
833,25.11463
834,25.11173
835,25.10883
836,25.10593
837,25.10303
838,25.10014
839,25.09724
840,25.09434
841,25.09144
842,25.08854
843,25.08565
844,25.08275
845,25.07985
846,25.07695
847,25.07406
848,25.07116
849,25.06826
850,25.06536
851,25.06246
852,25.06629
853,25.10821
854,25.15014
855,25.19206
856,25.23399
857,25.27591
858,25.31784
859,25.35976
860,25.40169
861,25.44361
862,25.48553
863,25.52746
864,25.56938
865,25.61131
866,25.65323
867,25.69516
868,25.73708
869,25.77901
870,25.82093
871,25.86286
872,25.90478
873,25.94671
874,25.98863
875,26.03055
876,26.07248
877,26.11440
878,26.15633
879,26.19825
880,26.24018
881,26.28210
882,26.32403
883,26.36595
884,26.40788
885,26.44980
886,26.49172
887,26.53365
888,26.56941
889,26.60123
890,26.63304
891,26.66486
892,26.69668
893,26.72849
894,26.76031
895,26.79213
896,26.82395
897,26.85576
898,26.88758
899,26.91940
900,26.95121
901,26.98303
902,27.01485
903,27.04667
904,27.07848
905,27.11030
906,27.14212
907,27.17393
908,27.20575
909,27.23757
910,27.26938
911,27.30120
912,27.33302
913,27.36484
914,27.39665
915,27.42847
916,27.46029
917,27.49210
918,27.52392
919,27.55574
920,27.58756
921,27.61937
922,27.65119
923,27.68301
924,27.71482
925,27.74664
926,27.77846
927,27.81028
928,27.84209
929,27.87391
930,27.89376
931,27.85908
932,27.82440
933,27.78973
934,27.75505
935,27.72037
936,27.68569
937,27.65102
938,27.61634
939,27.58166
940,27.54698
941,27.51231
942,27.47763
943,27.44295
944,27.40827
945,27.37360
946,27.33892
947,27.30424
948,27.26956
949,27.23489
950,27.20021
951,27.16553
952,27.13085
953,27.09618
954,27.06150
955,27.02682
956,26.99215
957,26.95747
958,26.92279
959,26.88811
960,26.85344
961,26.81876
962,26.78408
963,26.74940
964,26.71473
965,26.68005
966,26.64537
967,26.61069
968,26.57602
969,26.54134
970,26.50666
971,26.47198
972,26.43731
973,26.40263
974,26.36795
975,26.33327
976,26.29860
977,26.26392
978,26.22924
979,26.19456
980,26.15989
981,26.12521
982,26.09053
983,26.05585
984,26.02118
985,25.98650
986,25.95182
987,25.91715
988,25.88247
989,25.84779
990,25.81311
991,25.77844
992,25.74376
993,25.70908
994,25.67440
995,25.63973
996,25.60505
997,25.57037
998,25.53569
999,25.50102
1000,25.46634
1001,25.43166
1002,25.39698
1003,25.36231
1004,25.32763
1005,25.29295
1006,25.25827
1007,25.22360
1008,25.18892
1009,25.15424
1010,25.11956
1011,25.08489
1012,25.05021
1013,25.01553
1014,24.98085
1015,24.94618
1016,24.91150
1017,24.87682
1018,24.84215
1019,24.80747
1020,24.77279
1021,24.73811
1022,24.70344
1023,24.66876
1024,24.63408
1025,24.59940
1026,24.56473
1027,24.53005
1028,24.49537
1029,24.46069
1030,24.42602
1031,24.39134
1032,24.35666
1033,24.32198
1034,24.28731
1035,24.25263
1036,24.21795
1037,24.18327
1038,24.14860
1039,24.11392
1040,24.07924
1041,24.04456
1042,24.00989
1043,23.97521
1044,23.94053
1045,23.90585
1046,23.87118
1047,23.83650
1048,23.80182
1049,23.76715
1050,23.73247
1051,23.69779
1052,23.66311
1053,23.62844
1054,23.59376
1055,23.55908
1056,23.52440
1057,23.48973
1058,23.45505
1059,23.42037
1060,23.38569
1061,23.35102
1062,23.31634
1063,23.28166
1064,23.24698
1065,23.21231
1066,23.17763
1067,23.14295
1068,23.10827
1069,23.07360
1070,23.03892
1071,23.00424
1072,22.96956
1073,22.93489
1074,22.90021
1075,22.86553
1076,22.83085
1077,22.79618
1078,22.76150
1079,22.72682
1080,22.69215
1081,22.65747
1082,22.62279
1083,22.58811
1084,22.55344
1085,22.51876
1086,22.48408
1087,22.44940
1088,22.41473
1089,22.38005
1090,22.34537
1091,22.31069
1092,22.27602
1093,22.24134
1094,22.20666
1095,22.17198
1096,22.13731
1097,22.10263
1098,22.06795
1099,22.03327
1100,21.99860
1101,21.96392
1102,21.92924
1103,21.89456
1104,21.85989
1105,21.82521
1106,21.79053
1107,21.75585
1108,21.72118
1109,21.68650
1110,21.65182
1111,21.61715
1112,21.58247
1113,21.54779
1114,21.51311
1115,21.47844
1116,21.44376
1117,21.40908
1118,21.37440
1119,21.33973
1120,21.30505
1121,21.27037
1122,21.23569
1123,21.20102
1124,21.16634
1125,21.13166
1126,21.09698
1127,21.06231
1128,21.02763
1129,20.99295
1130,20.95827
1131,20.92360
1132,20.88892
1133,20.85424
1134,20.81956
1135,20.78489
1136,20.75021
1137,20.71553
1138,20.68085
1139,20.64618
1140,20.61150
1141,20.59961
1142,20.62491
1143,20.65020
1144,20.67550
1145,20.70080
1146,20.72609
1147,20.75139
1148,20.77668
1149,20.80198
1150,20.82727
1151,20.85257
1152,20.87787
1153,20.90316
1154,20.92846
1155,20.95375
1156,20.97905
1157,21.00435
1158,21.02964
1159,21.05494
1160,21.08023
1161,21.10553
1162,21.13082
1163,21.15612
1164,21.18142
1165,21.20671
1166,21.23201
1167,21.25730
1168,21.28260
1169,21.30789
1170,21.33319
1171,21.35849
1172,21.38378
1173,21.40908
1174,21.43437
1175,21.45967
1176,21.48497
1177,21.51026
1178,21.53556
1179,21.56085
1180,21.58615
1181,21.61144
1182,21.63674
1183,21.66204
1184,21.68733
1185,21.71263
1186,21.73792
1187,21.76322
1188,21.78851
1189,21.81381
1190,21.83911
1191,21.86440
1192,21.88970
1193,21.91499
1194,21.94029
1195,21.96559
1196,21.99088
1197,22.01618
1198,22.04147
1199,22.06677
1200,22.09206
1201,22.11736
1202,22.14266
1203,22.16795
1204,22.19325
1205,22.21854
1206,22.24384
1207,22.26914
1208,22.29443
1209,22.31973
1210,22.34502
1211,22.37032
1212,22.39561
1213,22.42091
1214,22.44621
1215,22.47150
1216,22.49680
1217,22.52209
1218,22.54739
1219,22.57268
1220,22.59798
1221,22.62328
